date,PM10,PM2.5,O3,NO,NO2,NOx,SO2,CO,PRS,RH,TOUT,SR,WSR,WDR,RAINF
2018-01-25,39.041666666666664,15.541666666666666,13.041666666666666,12.158333333333333,14.5,26.508333333333336,5.599999999999999,0.92,720.9416666666666,78.29166666666667,10.614583333333334,0.037875,6.7625,77.83333333333333,0.0
2018-01-26,90.25,52.541666666666664,7.083333333333333,13.066666666666668,12.729166666666666,25.025000000000002,5.599999999999999,0.92,716.7083333333334,83.16666666666667,14.090833333333334,0.09008333333333333,4.9624999999999995,91.45833333333333,0.0
2018-01-27,94.16666666666667,52.875,6.25,11.670833333333334,15.4,25.679166666666664,5.599999999999999,0.92,716.1625,82.79166666666667,17.127083333333335,0.0415,6.779166666666666,83.70833333333333,0.0
2018-01-28,36.125,23.958333333333332,13.0,5.7875000000000005,10.700000000000001,15.991666666666667,5.599999999999999,0.92,719.6041666666666,82.33333333333333,15.315833333333332,0.03075,5.808333333333334,117.29166666666667,0.0
2018-01-29,45.625,21.125,23.083333333333332,13.141666666666666,20.283333333333335,32.675000000000004,5.599999999999999,0.92,723.4125,57.416666666666664,16.765833333333333,0.11120833333333334,7.254166666666666,124.16666666666667,0.0
2018-01-30,57.041666666666664,14.791666666666666,23.541666666666668,15.770833333333334,18.708333333333332,33.708333333333336,5.599999999999999,0.95125,722.1041666666666,36.958333333333336,14.368333333333334,0.13120833333333334,8.450000000000001,124.33333333333333,0.0
2018-01-31,67.75,22.125,21.5,7.683333333333334,17.304166666666667,24.383333333333336,5.599999999999999,1.27125,715.6,53.166666666666664,15.27625,0.1305,5.245833333333334,155.0,0.0
2018-02-01,136.45833333333334,41.625,17.083333333333332,45.90416666666667,46.395833333333336,92.14166666666667,5.599999999999999,1.8504166666666666,713.3708333333334,38.875,21.67833333333333,0.110875,5.8999999999999995,181.29166666666666,0.0
2018-02-02,65.45833333333333,13.583333333333334,29.833333333333332,20.583333333333332,18.929166666666667,38.90416666666666,5.599999999999999,1.0983333333333334,720.1999999999999,43.083333333333336,16.113333333333333,0.066125,11.116666666666667,69.0,0.0
2018-02-03,100.29166666666667,35.416666666666664,15.0,13.429166666666667,23.162499999999998,36.045833333333334,5.599999999999999,1.5445833333333334,715.3125,56.291666666666664,15.070833333333333,0.072125,4.9624999999999995,149.66666666666666,0.0
2018-02-04,93.20833333333333,40.041666666666664,8.083333333333334,31.25,27.5125,57.800000000000004,5.599999999999999,2.03,712.2208333333333,42.958333333333336,22.702916666666667,0.05758333333333334,5.508333333333333,211.75,0.0
2018-02-05,83.625,45.583333333333336,11.708333333333334,41.475,25.433333333333334,66.25416666666666,5.599999999999999,1.6362500000000002,714.3291666666668,74.29166666666667,17.793333333333333,0.059375000000000004,6.0249999999999995,134.20833333333334,0.0
2018-02-06,117.70833333333333,66.75,7.541666666666667,36.4375,32.62083333333333,68.52499999999999,5.599999999999999,2.0541666666666667,712.525,78.45833333333333,19.71875,0.07375,3.9916666666666667,137.08333333333334,0.0
2018-02-07,113.0,46.583333333333336,4.041666666666667,44.39166666666667,24.383333333333336,67.77083333333333,5.599999999999999,1.7004166666666667,717.2291666666666,81.25,16.370833333333334,0.039875,8.391666666666667,145.25,0.0029166666666666664
